# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: IC2200   (114 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
53,112.067,-62.3562,228,115,2.08483,8.52662,1.2675e-15,2.93082e-16,0.20427,0.0597755,0.512471,0.121891,0.0832552,0.0270318,0.169398,0.0428311,,,0.0397119,0.0118667,0.340402,0.0606454,2.86,0.458845,1.01156,0.167412,,,0.690329,0.105041,0.457287,0.0705842
54,112.068,-62.3496,219,235,1.30993,8.48576,6.82536e-16,2.02737e-16,0.197628,0.0625653,0.574195,0.164319,0.0773149,0.0237738,0.0335893,0.0135722,,,,,0.23947,0.0559021,2.86,0.631523,0.714404,0.160914,,,0.451115,0.0935628,0.305473,0.0654442
55,112.086,-62.3494,71,238,1.50842,8.4384,8.37186e-16,1.55121e-16,0.294257,0.0667498,1.00319,0.182475,0.0758413,0.0264228,0.105011,0.0212412,,,,,0.245937,0.0370018,2.86,0.372793,0.732964,0.0960068,,,0.515042,0.0693489,0.355776,0.0526572
56,112.063,-62.3538,259,158,1.84819,8.54924,1.57393e-15,5.85253e-16,0.160749,0.0686249,0.397391,0.148784,0.0672932,0.0257991,0.113124,0.0311842,,,0.0294453,0.0146988,0.339301,0.089253,2.86,0.720181,1.00949,0.256908,,,0.622616,0.147629,0.422043,0.100661
57,112.068,-62.3505,221,219,1.39131,8.48448,1.16141e-15,4.2306e-16,0.259008,0.0944629,0.697426,0.244048,0.115296,0.0367865,0.0707818,0.0215014,,,0.0221434,0.00848566,0.286793,0.0821837,2.86,0.795074,0.85523,0.236192,0.0281203,0.0118514,0.551893,0.135239,0.390153,0.0958142
58,112.064,-62.3597,249,52,1.5034,8.4464,7.02936e-16,7.93008e-17,0.38797,0.0522547,1.12018,0.122724,0.119542,0.0291786,0.0794078,0.0158779,,,,,0.300191,0.0295783,2.86,0.217133,0.89468,0.0741324,0.0348604,0.0121164,0.574916,0.0439196,0.395537,0.0323412
59,112.065,-62.3545,241,147,2.37926,8.53864,1.19007e-15,3.10905e-16,0.20195,0.0755623,0.60265,0.156914,,,0.221935,0.0513024,,,0.063798,0.0186567,0.458628,0.0879508,2.86,0.488479,1.36087,0.233401,,,0.811572,0.141756,0.587278,0.102914
60,112.075,-62.3495,157,236,2.09949,8.53334,1.45453e-15,3.79017e-16,0.0994351,0.0392858,0.425127,0.111807,0.0783974,0.0290416,0.0731005,0.0186437,,,,,0.304512,0.0606498,2.86,0.533781,0.904838,0.169355,,,0.46123,0.0808481,0.322124,0.0558808
61,112.067,-62.3585,223,74,1.33799,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,112.07,-62.3509,201,211,2.26307,8.54958,2.01844e-15,4.15752e-16,0.091912,0.0309553,0.376968,0.0817484,0.0994144,0.025378,0.0837658,0.0159166,,,0.0274492,0.00847857,0.323763,0.0519501,2.86,0.407154,0.961252,0.144493,,,0.588918,0.0788165,0.403795,0.054629
63,112.081,-62.3502,105,223,2.05048,8.5826,7.74245e-16,1.36257e-16,0.158173,0.0431156,0.282243,0.0597259,0.0837094,0.0246148,0.0913329,0.0251406,,,,,0.347007,0.0536447,2.86,0.347207,1.03137,0.134473,,,0.561499,0.0698412,0.40726,0.0570334
64,112.077,-62.3495,142,236,1.87916,8.58133,8.28414e-16,1.75647e-16,0.118723,0.0450343,0.271236,0.0682437,0.0703544,0.0273909,,,,,0.0425727,0.0180325,0.328667,0.0552432,2.86,0.435963,0.977697,0.154388,,,0.608659,0.0959134,0.419004,0.0714266
65,112.066,-62.3521,235,190,1.70368,8.48058,6.73807e-16,1.65339e-16,0.25945,0.0756525,0.807197,0.192729,0.0875655,0.0329608,0.117765,0.0299565,,,,,0.318128,0.059406,2.86,0.488863,0.947185,0.164549,,,0.541894,0.0951631,0.373373,0.0693682
66,112.081,-62.3507,105,215,2.00948,8.55925,1.29769e-15,2.12152e-16,0.122012,0.0414876,0.381372,0.0706025,0.0844279,0.0312921,0.163185,0.0278384,,,0.048058,0.0110857,0.36391,0.0472175,2.86,0.327811,1.08183,0.127638,,,0.609199,0.0711792,0.412951,0.0521688
67,112.074,-62.3498,165,231,2.2491,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,112.07,-62.3562,197,115,2.03631,8.51472,6.87562e-16,1.88642e-16,0.151267,0.0763156,0.621508,0.168752,,,,,0.239184,0.0693874,0.107411,0.0411163,0.360999,0.0727895,2.86,0.505288,1.07303,0.19332,,,0.756164,0.139259,0.501985,0.0987061
69,112.068,-62.3487,217,251,1.44141,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,112.086,-62.3501,68,226,2.26253,8.47401,1.24546e-15,3.40934e-16,0.326603,0.105134,0.799286,0.2114,0.0968955,0.0347599,0.121528,0.0325401,,,,,0.293255,0.0623835,2.86,0.544853,0.870675,0.166114,,,0.544352,0.0982378,0.390632,0.0710742
71,112.076,-62.3559,153,121,1.71635,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,112.084,-62.3494,87,238,1.97047,8.50752,7.28196e-16,2.06896e-16,0.158387,0.0781864,0.55133,0.158612,,,0.13926,0.03762,,,,,0.295125,0.0615413,2.86,0.542728,0.877516,0.170411,,,0.499861,0.0927306,0.342896,0.0651324
73,112.07,-62.3581,198,82,1.37863,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,112.082,-62.3523,100,186,2.40547,8.52592,1.66999e-15,5.05568e-16,0.209645,0.0820469,0.535437,0.161641,,,0.161497,0.0403731,,,,,0.353453,0.0812968,2.86,0.61642,1.04865,0.229026,,,0.569602,0.113398,0.39095,0.0799427
75,112.064,-62.3515,251,200,1.30065,8.54731,5.17089e-16,1.88806e-16,0.142429,0.0628641,0.371867,0.135074,0.100628,0.0377175,0.0930547,0.0316224,,,,,0.309941,0.0863194,2.86,0.765151,0.92468,0.247191,0.0332819,0.0160971,0.622437,0.149708,0.41939,0.101363
76,112.073,-62.3486,179,253,1.73972,,,,,,,,,,,,,,,,,,,,,,,,,,,
