# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: PGC128348   (104 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
51,353.305,-60.5751,123,118,0.523646,8.44765,1.3296e-16,4.37527e-17,0.279565,0.115244,1.01459,0.319563,0.120636,0.060514,0.18937,0.0524771,,,,,0.274356,0.0708698,2.86,0.632736,0.821723,0.184455,,,0.843512,0.181408,0.621584,0.135613
52,353.309,-60.5762,88,97,0.317534,8.46758,9.52742e-17,3.02939e-17,0.164084,0.0785425,0.633071,0.199045,,,0.145193,0.0424077,,,0.118875,0.0574301,0.21392,0.0538372,2.86,0.614427,0.641377,0.139973,,,0.770913,0.175726,0.54486,0.130686
53,353.311,-60.569,67,227,0.96489,8.43324,1.24531e-16,4.28875e-17,0.31741,0.131263,0.898945,0.297321,0.0753224,0.0301357,0.11638,0.037882,,,,,0.207556,0.0597475,2.86,0.655331,0.620273,0.151924,,,0.657853,0.158969,0.517137,0.124878
54,353.313,-60.5706,52,199,0.323283,8.41517,2.29474e-16,8.31708e-17,0.320045,0.117814,1.03361,0.359234,0.060086,0.0230457,0.116326,0.032697,,,0.0491127,0.020177,0.195082,0.0568817,2.86,0.774999,0.584878,0.159808,,,0.719307,0.169147,0.524519,0.125359
55,353.293,-60.5716,226,180,0.598662,8.50807,1.27058e-16,2.18328e-17,0.164424,0.0559042,0.385831,0.0754736,0.102214,0.0367647,0.14807,0.026744,,,,,0.206411,0.0605519,2.86,0.334087,0.617987,0.090857,,,0.725104,0.0845465,0.521949,0.064832
56,353.297,-60.5731,195,153,0.0969325,,1.13003e-16,4.06712e-17,,,,,0.0577238,0.027554,0.105302,0.0321274,,,,,0.277439,0.0724742,2.86,0.634287,0.832745,0.188715,,,0.882466,0.189577,0.570241,0.125436
57,353.303,-60.5712,135,188,0.501256,8.51247,3.58928e-16,1.0961e-16,0.146798,0.0643883,0.49882,0.152106,0.0814661,0.0251054,0.0869014,0.0210926,,,0.0551934,0.0197966,0.227901,0.0534623,2.32525,0.496878,0.682664,0.146414,,,0.605957,0.130121,0.445715,0.0958951
58,353.303,-60.5678,140,249,0.48821,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,353.304,-60.572,133,173,0.525327,8.54143,2.15138e-16,4.45557e-17,0.128704,0.0515615,0.396624,0.0928618,0.0560779,0.0180021,0.152781,0.0312488,,,0.098496,0.028018,0.308489,0.0545149,2.86,0.408866,0.923947,0.137722,,,0.913751,0.139155,0.621286,0.09615
60,353.311,-60.5742,66,133,0.106223,8.3311,5.94916e-17,1.67641e-17,0.789996,0.224214,2.31545,0.605964,,,0.128454,0.0376824,,,0.0669729,0.0252511,0.183109,0.0484645,2.86,0.55442,0.549584,0.114105,,,0.800837,0.149482,0.483465,0.111836
