# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: Arp335   (105 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
29,166.102,4.83626,264,373,1.87682,8.4696,1.84067e-15,5.5747e-16,0.248726,0.0935439,0.815941,0.238629,0.104532,0.0380365,0.093317,0.0258683,,,,,0.284295,0.0628062,2.86,0.594768,0.845713,0.177253,,,0.588247,0.115019,0.38406,0.077596
30,166.097,4.82976,365,256,1.56558,8.57353,1.27004e-15,4.60195e-16,,,0.281001,0.107555,0.096332,0.0375107,0.077277,0.0241185,,,,,0.312561,0.0865653,2.86,0.734432,0.931255,0.247343,,,0.499691,0.119218,0.359177,0.0846951
31,166.096,4.8217,378,111,1.34214,8.46865,1.6606e-15,3.35735e-16,0.248465,0.0572483,0.781331,0.152494,0.0830203,0.0189237,0.123007,0.0235023,,,0.0396387,0.0109106,0.268591,0.0451355,2.86,0.422239,0.801149,0.123185,0.0219658,0.00921188,0.540391,0.0731003,0.397578,0.0537403
32,166.091,4.81854,464,54,1.3278,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,166.113,4.83309,70,316,1.46462,8.39716,1.02679e-15,3.22788e-16,0.564606,0.187484,1.43296,0.421838,0.130111,0.0547061,0.142,0.0408576,,,,,0.224019,0.0530127,2.86,0.577597,0.667789,0.138547,,,0.564905,0.112702,0.36481,0.0742472
35,166.095,4.82109,388,100,1.07041,8.48131,1.46655e-15,3.47749e-16,0.193121,0.0534638,0.681708,0.15665,0.0891707,0.0196984,0.127591,0.0260774,,,0.0278312,0.00981533,0.270017,0.0484571,2.86,0.491574,0.806505,0.137936,,,0.558907,0.0886651,0.403781,0.0638468
36,166.11,4.83209,131,298,0.870272,8.42892,4.20125e-16,1.42581e-16,0.374975,0.139746,1.02675,0.33435,0.088199,0.0359503,0.0768581,0.0262377,,,,,0.225919,0.0588342,2.86,0.673493,0.67547,0.164387,,,0.488822,0.110761,0.370384,0.0837283
37,166.104,4.83576,225,364,1.92233,8.53474,2.07961e-15,5.06359e-16,,,0.402287,0.106541,0.0981278,0.0312416,0.0700392,0.0215808,,,,,0.292442,0.0531738,2.86,0.480422,0.869749,0.145591,,,0.596166,0.0998913,0.392079,0.0645329
38,166.107,4.83681,170,383,1.46982,8.51666,2.80826e-15,5.85178e-16,0.155095,0.0431064,0.495779,0.102971,0.0660232,0.0150263,,,0.0809016,0.0179505,0.0360317,0.00978782,0.293509,0.046507,2.86,0.422887,0.874913,0.128785,0.0311122,0.00921088,0.549483,0.0802617,0.415973,0.060327
39,166.093,4.81843,432,52,1.02628,8.47211,1.47505e-15,3.34985e-16,0.1778,0.0540909,0.727298,0.160131,0.115658,0.0274956,0.0794255,0.0228846,,,,,0.259568,0.0418578,2.86,0.429675,0.775467,0.116924,,,0.491538,0.0781156,0.364559,0.0589545
